"","X18111","X18112","X18113","X18114","X18115","X18116","X18117","X18118","X18119","X18120","X18121","X18123","X18126","X18127","X18128","X18130","X18131","X18132","X18133","X18140","X18142","X18144","X18146","X18151","X18156","X18161","X18166","X18170","X18174","X18178","X18182","X18187","X18192","X18197","X18201","X18206","X18211","X18216","X18221","X18226","X18232","X18236","X18240","X18244","X18248","X18252","X18255","X18259","X18263","X18267","X18283","X18287","X18291","X18298","X18302","X18306","X18310","X18314","X18318","X18321","X18324","X18327","X18332","X18335","X18336","X18337","X18338","X18339","X18479","X18485","X18491","X18605","X18609","X18613","X18617","X18620","X18622","X18623","X18627","X18710","X18716","X18722","X18990","X19033","X19035","X19039","X19041","X19045","X19047","X19051","X19149","X19156","X19166","X19183","X19190","X19197","X4","X5","X6","X17","X22","X27","X31","X36","X38","X43","X48"
"X2010M04","-2.600000e+01","-3.250000e+01","-1.710000e+01","-4.790000e+01","-4.540000e+01","-1.100000e+00","-4.800000e+00","-5.000000e+00","-3.900000e+00","-2.300000e+00"," 9.200000e+00","-9.300000e+00","-1.820000e+01","-2.300000e+00","-3.780000e+01"," 7.500000e+00"," 1.500000e+01"," 3.000000e+00","-4.070000e+01"," 1.063740e+02"," 8.281592e+01"," 1.331500e+00"," 4.216740e-01"," 1.200913e-02"," 6.361709e-01"," 9.717617e-01"," 9.580583e-02"," 1.481988e-01"," 1.029630e-01"," 2.924124e+00"," 1.872075e-01","-2.769554e-01"," 2.359755e-01"," 2.321502e+00","-1.423262e-01","-2.462326e-01"," 0.000000e+00"," 2.477757e-01"," 2.307692e-01"," 2.537803e-01"," 2.639501e+00","-9.807768e-02"," 1.061700e-01","-1.889805e-02"," 4.225340e-02"," 5.399568e-02"," 4.000000e-01"," 0.000000e+00"," 6.000000e-01"," 1.000000e+00"," 2.000000e-01","-2.000000e-01"," 2.000000e-01","-1.000000e-01","-3.000000e-01"," 0.000000e+00"," 2.000000e-01"," 3.000000e-01"," 2.600000e+00"," 0.000000e+00"," 1.000000e-01"," 3.000000e-01","-1.250000e+01","-2.380000e+01"," 1.440000e+01"," 6.447000e-01"," 3.401600e+00"," 3.533000e-01"," 3.540000e+02"," 1.049000e+03"," 1.403000e+03"," 2.596400e+03"," 1.002268e+02"," 1.008140e+02"," 9.853539e+01"," 7.690999e+01"," 1.853748e+05"," 9.992807e+01"," 9.874327e+01"," 2.760000e+01"," 7.400000e+00"," 9.300000e+00"," 5.186722e-01"," 9.402922e+01","-3.930263e-01"," 1.203100e+02"," 8.975075e+01"," 1.071100e+02","-1.014713e-01"," 9.950083e+01","-7.560488e+00"," 4.561003e-01"," 1.891899e+00"," 4.460090e+01"," 5.079610e+01","-6.195202e+00"," 1.050000e+01"," 1.400000e+00","-2.000000e-01"," 8.868900e+02"," 8.429000e+01"," 3.400000e+00"," 1.669073e+00"," 8.979040e+01"," 7.660000e+01"," 2.860000e+11"," 9.371667e+01"
"X2010M05","-2.380000e+01","-3.270000e+01","-1.730000e+01","-4.800000e+01","-3.940000e+01","-3.100000e+00"," 0.000000e+00","-4.200000e+00","-2.900000e+00","-5.100000e+00"," 9.300000e+00","-1.120000e+01","-1.590000e+01"," 5.900000e+00","-3.370000e+01"," 6.000000e+00"," 1.700000e+01"," 7.500000e+00","-3.510000e+01"," 1.053614e+02"," 8.823863e+01"," 1.230700e+00"," 2.834348e-01"," 3.602305e-02","-3.010235e-02","-2.038043e-01"," 8.507923e-02"," 2.390438e-01"," 9.142857e-02","-9.061964e-01"," 1.764767e-01","-1.915342e-02"," 1.177100e-01"," 1.391550e+00","-4.750970e-01"," 4.245656e-01"," 0.000000e+00"," 1.123469e-01"," 2.850565e-01"," 1.160215e-01"," 1.756818e-01","-9.817396e-03"," 1.155495e-01"," 7.763198e-02","-1.279698e-02"," 1.079331e-02"," 3.000000e-01"," 0.000000e+00"," 0.000000e+00","-2.000000e-01"," 2.000000e-01"," 5.000000e-01"," 1.000000e-01","-5.000000e-01"," 4.000000e-01"," 0.000000e+00"," 1.000000e-01"," 3.000000e-01"," 2.000000e-01"," 1.000000e-01"," 1.000000e-01"," 1.000000e-01","-1.470000e+01","-3.350000e+01"," 1.790000e+01"," 6.865000e-01"," 3.075700e+00"," 3.439000e-01"," 3.470000e+02"," 1.023000e+03"," 1.371000e+03"," 2.563000e+03"," 1.003224e+02"," 1.005965e+02"," 9.854530e+01"," 6.940558e+01"," 1.831620e+05"," 9.996555e+01"," 9.888496e+01"," 2.830000e+01"," 7.200000e+00"," 9.200000e+00"," 2.063983e-01"," 8.882926e+01"," 7.891542e-01"," 1.136095e+02"," 8.351070e+01"," 1.021100e+02"," 5.789741e-01"," 9.304078e+01","-1.193709e+00"," 6.810443e-01","-9.757393e+00"," 3.760074e+01"," 4.665900e+01","-9.058261e+00"," 1.020000e+01"," 1.400000e+00","-1.000000e-01"," 9.840700e+02"," 7.374000e+01"," 3.080000e+00"," 1.543276e+00"," 9.012847e+01"," 7.740000e+01"," 2.860000e+11"," 9.391333e+01"
"X2010M06","-2.270000e+01","-3.390000e+01","-1.840000e+01","-4.940000e+01","-4.370000e+01","-1.400000e+00"," 1.700000e+00","-1.500000e+00","-3.400000e+00","-4.400000e+00"," 4.700000e+00","-1.320000e+01","-1.350000e+01"," 5.900000e+00","-3.280000e+01","-8.000000e-01"," 1.770000e+01"," 5.200000e+00","-2.930000e+01"," 1.046785e+02"," 9.084842e+01"," 1.227100e+00","-1.674867e-01","-6.001680e-02"," 3.412627e-01"," 0.000000e+00"," 9.563277e-02"," 1.135589e-01"," 2.169445e-01","-2.471577e-01","-1.036269e-01","-8.620690e-02","-1.817016e-01","-1.044257e+00","-3.421115e-01","-1.474781e-01"," 1.091941e-01"," 7.294355e-01"," 1.530556e-01","-1.053519e-02","-6.270217e-01","-9.818360e-03"," 9.918517e-02"," 8.359434e-02"," 1.627940e-01"," 1.510900e-01","-2.000000e-01","-1.000000e-01"," 3.000000e-01"," 0.000000e+00","-1.000000e-01"," 1.000000e-01","-2.000000e-01","-3.000000e-01","-1.000000e-01"," 0.000000e+00"," 7.000000e-01"," 2.000000e-01","-6.000000e-01"," 1.000000e-01"," 2.000000e-01"," 0.000000e+00","-1.550000e+01","-3.510000e+01"," 1.790000e+01"," 7.276000e-01"," 3.073200e+00"," 3.543000e-01"," 3.330000e+02"," 9.540000e+02"," 1.287000e+03"," 2.494300e+03"," 1.004557e+02"," 1.004859e+02"," 9.855277e+01"," 6.933381e+01"," 1.824699e+05"," 1.000804e+02"," 9.904171e+01"," 2.750000e+01"," 6.800000e+00"," 8.800000e+00"," 1.029866e-01"," 8.284931e+01","-3.914877e-01"," 1.360113e+02"," 9.279077e+01"," 1.170100e+02","-2.120784e-01"," 1.150610e+02","-3.778610e-01","-1.465614e+00","-1.033994e-01"," 4.558934e+01"," 5.120516e+01","-5.615818e+00"," 9.400000e+00"," 1.500000e+00"," 1.000000e-01"," 1.015590e+03"," 7.534000e+01"," 3.070000e+00"," 1.417479e+00"," 9.046653e+01"," 7.820000e+01"," 2.860000e+11"," 9.411000e+01"
"X2010M07","-1.350000e+01","-3.100000e+01","-1.610000e+01","-4.600000e+01","-3.510000e+01","-2.000000e-01","-5.200000e+00","-5.100000e+00","-6.000000e-01","-8.900000e+00"," 1.010000e+01","-9.700000e+00","-1.260000e+01"," 1.400000e+00","-2.810000e+01"," 3.000000e-01"," 1.640000e+01"," 4.800000e+00","-2.310000e+01"," 1.050865e+02"," 8.675401e+01"," 1.302800e+00","-6.081577e-01"," 0.000000e+00","-8.622587e+00"," 2.496029e-01","-1.061571e-02","-7.940109e-02"," 1.367210e-01"," 7.680872e-01","-1.172199e+00"," 1.150417e-01"," 9.315773e-01","-8.442211e-01","-6.546384e-01"," 4.923198e-02"," 4.035777e-01"," 2.061052e+00","-2.619801e-01","-2.844800e-01"," 2.955005e-03","-1.630008e+00","-2.424814e-02","-2.517878e-01"," 8.901396e-01"," 7.219828e-01","-6.000000e-01"," 0.000000e+00","-8.700000e+00"," 2.000000e-01","-1.200000e+00"," 2.000000e-01"," 9.000000e-01","-7.000000e-01"," 0.000000e+00"," 2.000000e-01"," 2.000000e+00","-4.000000e-01"," 0.000000e+00","-3.000000e-01"," 7.000000e-01","-3.000000e-01","-1.470000e+01","-2.960000e+01"," 1.780000e+01"," 8.488000e-01"," 2.988000e+00"," 4.811000e-01"," 3.380000e+02"," 9.010000e+02"," 1.240000e+03"," 2.557700e+03"," 1.006886e+02"," 1.004983e+02"," 9.856843e+01"," 6.903224e+01"," 1.803248e+05"," 1.002960e+02"," 9.921555e+01"," 2.660000e+01"," 6.700000e+00"," 8.700000e+00"," 1.028807e-01"," 8.445930e+01"," 7.155094e-01"," 1.271106e+02"," 8.915074e+01"," 1.092000e+02"," 7.084303e-01"," 9.523079e+01","-1.175584e+00"," 1.945080e+00","-4.349596e-01"," 4.560016e+01"," 4.973304e+01","-4.132880e+00"," 8.200000e+00"," 1.400000e+00"," 1.000000e-01"," 8.973000e+02"," 7.632000e+01"," 2.990000e+00"," 1.606110e+00"," 9.056795e+01"," 7.863333e+01"," 2.870000e+11"," 9.441000e+01"
"X2010M08","-1.500000e+01","-3.010000e+01","-1.390000e+01","-4.630000e+01","-3.470000e+01"," 3.300000e+00"," 1.700000e+00","-1.900000e+00","-2.300000e+00","-2.500000e+00"," 1.060000e+01","-7.000000e+00","-1.220000e+01"," 2.400000e+00","-2.680000e+01"," 8.200000e+00"," 1.850000e+01"," 1.110000e+01","-2.160000e+01"," 1.050020e+02"," 8.601782e+01"," 1.268000e+00","-9.811162e-01"," 4.804228e-02"," 5.801861e+00"," 2.716161e-01"," 1.380189e-01"," 1.362243e-01"," 1.479122e-01"," 5.901156e-01"," 8.607117e-01","-2.393948e-01","-4.667940e-01","-6.588283e-01"," 1.044680e-01"," 0.000000e+00"," 1.629549e-01"," 8.296038e-01"," 6.238371e-01"," 2.324598e-01"," 2.441754e-03"," 9.982032e-01"," 1.376642e-01"," 4.887695e-01"," 1.786618e-01"," 1.711779e-01","-1.000000e+00"," 1.000000e-01"," 5.800000e+00"," 3.000000e-01"," 9.000000e-01","-6.000000e-01","-5.000000e-01"," 1.000000e-01"," 0.000000e+00"," 2.000000e-01"," 8.000000e-01"," 7.000000e-01"," 0.000000e+00"," 6.000000e-01"," 2.000000e-01"," 3.000000e-01","-1.290000e+01","-2.220000e+01"," 2.370000e+01"," 8.955000e-01"," 2.678500e+00"," 4.256000e-01"," 3.780000e+02"," 9.300000e+02"," 1.308000e+03"," 2.749100e+03"," 1.010200e+02"," 1.006005e+02"," 9.860128e+01"," 7.041808e+01"," 1.733298e+05"," 1.005998e+02"," 9.940729e+01"," 2.780000e+01"," 7.100000e+00"," 9.200000e+00"," 0.000000e+00"," 7.920934e+01","-1.140684e+00"," 9.110759e+01"," 7.131059e+01"," 7.351000e+01","-1.226007e+00"," 6.662056e+01","-3.879101e+00","-2.244669e-01"," 2.007530e+00"," 3.483168e+01"," 4.388161e+01","-9.049933e+00"," 7.700000e+00"," 2.000000e+00"," 9.000000e-01"," 9.803700e+02"," 7.660000e+01"," 2.680000e+00"," 1.794742e+00"," 9.066937e+01"," 7.906667e+01"," 2.870000e+11"," 9.471000e+01"
"X2010M09","-1.280000e+01","-2.840000e+01","-1.290000e+01","-4.390000e+01","-3.370000e+01"," 2.800000e+00","-7.000000e-01","-2.200000e+00","-2.300000e+00","-2.300000e+00"," 8.700000e+00","-3.400000e+00","-1.700000e+00"," 1.800000e+00","-2.090000e+01"," 1.250000e+01"," 1.760000e+01"," 1.490000e+01","-1.890000e+01"," 1.048803e+02"," 8.474210e+01"," 1.364800e+00"," 4.261666e-02","-9.603842e-02"," 3.279876e+00"," 3.724605e-01"," 1.484309e-01"," 2.267317e-02"," 1.817769e-01"," 9.166463e-01"," 1.769175e-01","-3.839509e-01","-2.131742e-01"," 2.040608e-02"," 2.568837e-01","-7.085917e-01"," 8.026030e-01","-2.814767e+00"," 2.610398e-01","-7.379296e-02"," 4.977200e-01"," 7.511366e-01"," 1.235229e-01","-1.544280e-01","-1.007392e+00","-8.010253e-01"," 0.000000e+00","-1.000000e-01"," 3.300000e+00"," 4.000000e-01"," 2.000000e-01","-4.000000e-01","-2.000000e-01"," 3.000000e-01","-7.000000e-01"," 1.900000e+00","-2.700000e+00"," 3.000000e-01"," 5.000000e-01","-1.000000e-01","-8.000000e-01"," 0.000000e+00","-1.370000e+01","-2.290000e+01"," 2.090000e+01"," 8.805000e-01"," 2.678300e+00"," 4.536000e-01"," 3.930000e+02"," 9.060000e+02"," 1.299000e+03"," 2.688500e+03"," 1.013821e+02"," 1.007322e+02"," 9.866022e+01"," 7.266645e+01"," 1.837832e+05"," 1.009610e+02"," 9.961634e+01"," 2.940000e+01"," 7.000000e+00"," 9.300000e+00"," 5.138746e-01"," 8.287931e+01"," 1.305668e+00"," 1.254105e+02"," 1.116209e+02"," 1.111500e+02"," 1.465052e+00"," 1.117809e+02"," 6.030921e+00"," 5.624297e-01"," 3.192882e+00"," 4.501949e+01"," 5.292318e+01","-7.903689e+00"," 6.100000e+00"," 1.800000e+00"," 7.000000e-01"," 9.573700e+02"," 7.524000e+01"," 2.680000e+00"," 1.983373e+00"," 9.077079e+01"," 7.950000e+01"," 2.880000e+11"," 9.501000e+01"
"X2010M10","-1.060000e+01","-2.520000e+01","-8.200000e+00","-4.210000e+01","-3.130000e+01"," 6.600000e+00","-3.700000e+00","-3.200000e+00","-3.200000e+00"," 2.600000e+00"," 1.260000e+01","-2.300000e+00","-1.200000e+00"," 4.000000e-01","-2.280000e+01"," 1.620000e+01"," 1.480000e+01"," 1.110000e+01","-1.540000e+01"," 1.058959e+02"," 7.987117e+01"," 1.385700e+00"," 8.519702e-02"," 7.209805e-02"," 3.005410e-02"," 6.971776e-01","-5.293246e-02"," 2.153463e-01"," 6.804264e-02"," 2.167858e+00"," 1.766050e-01"," 2.119869e-01"," 1.388592e-01"," 9.282873e-01","-2.642325e-01","-7.929428e-02"," 0.000000e+00","-3.453269e-01"," 2.169668e-02"," 1.265956e-01"," 1.591203e+00","-1.961938e-01"," 1.501601e-04","-1.685413e-02"," 2.903048e-01"," 2.368648e-01"," 1.000000e-01"," 1.000000e-01"," 0.000000e+00"," 7.000000e-01"," 2.000000e-01"," 7.000000e-01"," 1.000000e-01","-3.000000e-01","-1.000000e-01"," 1.000000e-01","-3.000000e-01"," 0.000000e+00"," 1.600000e+00"," 0.000000e+00"," 1.000000e-01"," 1.000000e-01","-1.260000e+01","-2.420000e+01"," 2.140000e+01"," 9.977000e-01"," 2.718700e+00"," 7.013000e-01"," 3.700000e+02"," 9.690000e+02"," 1.338000e+03"," 2.721800e+03"," 1.017109e+02"," 1.008470e+02"," 9.874904e+01"," 7.446890e+01"," 1.784882e+05"," 1.013392e+02"," 9.983923e+01"," 2.980000e+01"," 7.800000e+00"," 1.000000e+01"," 4.089980e-01"," 9.786918e+01","-1.898292e-01"," 1.186099e+02"," 1.114109e+02"," 1.082700e+02","-3.008122e-01"," 1.057509e+02","-2.881093e+00","-4.474273e-01"," 2.480452e+00"," 4.744403e+01"," 5.326833e+01","-5.824306e+00"," 5.100000e+00"," 2.000000e+00"," 1.000000e+00"," 9.689600e+02"," 8.189000e+01"," 2.720000e+00"," 1.989264e+00"," 9.100744e+01"," 7.976667e+01"," 2.890000e+11"," 9.548333e+01"
"X2010M11","-1.260000e+01","-2.270000e+01","-7.300000e+00","-3.820000e+01","-3.580000e+01","-1.700000e+00","-9.400000e+00","-6.700000e+00","-5.400000e+00","-5.800000e+00"," 9.000000e+00","-5.500000e+00","-5.000000e-01"," 4.400000e+00","-2.430000e+01"," 1.220000e+01"," 1.060000e+01"," 1.440000e+01","-1.760000e+01"," 1.053933e+02"," 8.136371e+01"," 1.299800e+00"," 5.001064e-01"," 2.341499e+00","-3.705558e-01"," 1.116695e-01"," 1.059210e-01"," 3.392898e-02"," 3.399819e-02"," 2.015173e-01","-2.281448e-01"," 4.807692e-02"," 2.026667e-01"," 1.768749e+00","-1.003532e+00","-2.182323e-01"," 0.000000e+00","-3.018109e-01"," 1.518438e-01"," 1.158993e-01"," 9.258448e-01","-1.572636e-01"," 9.164581e-02","-4.188457e-02","-1.785375e-01","-1.288937e-01"," 5.000000e-01"," 2.300000e+00","-4.000000e-01"," 1.000000e-01","-2.000000e-01"," 1.000000e-01"," 2.000000e-01","-1.000000e+00","-2.000000e-01"," 0.000000e+00","-3.000000e-01"," 2.000000e-01"," 9.000000e-01","-2.000000e-01","-2.000000e-01"," 1.000000e-01","-9.300000e+00","-1.790000e+01"," 2.550000e+01"," 1.042000e+00"," 2.997400e+00"," 5.926000e-01"," 3.510000e+02"," 1.022000e+03"," 1.373000e+03"," 2.769800e+03"," 1.019714e+02"," 1.008839e+02"," 9.886776e+01"," 7.492906e+01"," 2.078367e+05"," 1.016963e+02"," 1.000689e+02"," 2.980000e+01"," 8.300000e+00"," 1.030000e+01"," 4.073320e-01"," 1.184090e+02"," 1.321321e+00"," 1.083090e+02"," 1.047509e+02"," 1.061100e+02"," 1.166650e+00"," 1.032909e+02"," 1.644281e+01"," 1.348315e+00"," 6.179167e-01"," 4.859306e+01"," 5.820688e+01","-9.613820e+00"," 4.700000e+00"," 2.300000e+00"," 1.400000e+00"," 1.062800e+03"," 8.425000e+01"," 3.000000e+00"," 1.995154e+00"," 9.124408e+01"," 8.003333e+01"," 2.900000e+11"," 9.595667e+01"
"X2010M12","-8.300000e+00","-2.070000e+01","-6.800000e+00","-3.460000e+01","-3.270000e+01"," 9.000000e-01"," 5.200000e+00","-5.000000e-01","-3.000000e+00","-3.300000e+00"," 7.500000e+00","-1.900000e+00"," 1.000000e-01"," 1.300000e+00","-1.730000e+01"," 1.280000e+01"," 1.270000e+01"," 1.430000e+01","-1.630000e+01"," 1.046608e+02"," 8.395155e+01"," 1.336200e+00"," 2.223399e-01"," 5.045172e-01"," 6.232409e-01"," 5.688790e-01"," 9.522802e-02"," 3.391747e-02"," 1.314150e+00"," 1.123861e+00"," 1.455150e-01"," 3.844306e-02"," 1.202895e+00"," 2.701361e+00","-6.406617e-01"," 4.672433e-01","-1.075963e-02"," 4.036327e-01"," 2.599090e-01"," 4.525363e-01"," 1.859023e+00"," 1.968892e-01"," 8.307706e-02"," 3.473300e-01"," 5.085499e-01"," 4.302000e-01"," 2.000000e-01"," 5.000000e-01"," 6.000000e-01"," 6.000000e-01"," 1.000000e-01"," 3.000000e-01"," 1.200000e+00","-6.000000e-01"," 4.000000e-01"," 0.000000e+00"," 4.000000e-01"," 3.000000e-01"," 1.900000e+00"," 4.000000e-01"," 5.000000e-01"," 5.000000e-01","-1.260000e+01","-2.180000e+01"," 2.810000e+01"," 1.021700e+00"," 3.341600e+00"," 4.981000e-01"," 3.280000e+02"," 1.042000e+03"," 1.370000e+03"," 2.748100e+03"," 1.021777e+02"," 1.007924e+02"," 9.901288e+01"," 7.592060e+01"," 2.033839e+05"," 1.019882e+02"," 1.002929e+02"," 2.850000e+01"," 8.300000e+00"," 1.010000e+01"," 6.085193e-01"," 1.475588e+02"," 1.274452e+00"," 7.090591e+01"," 1.079209e+02"," 9.477000e+01"," 9.146038e-01"," 1.113909e+02","-2.142438e+00"," 5.543237e-01"," 1.323304e+00"," 4.494012e+01"," 5.425178e+01","-9.311657e+00"," 4.400000e+00"," 2.300000e+00"," 1.200000e+00"," 1.047670e+03"," 8.915000e+01"," 3.340000e+00"," 2.001045e+00"," 9.148073e+01"," 8.030000e+01"," 2.900000e+11"," 9.643000e+01"
"X2011M01","-1.330000e+01","-1.760000e+01","-3.900000e+00","-3.130000e+01","-2.490000e+01"," 2.000000e+00"," 3.000000e+00"," 7.000000e-01","-2.800000e+00","-1.200000e+00"," 2.700000e+00"," 3.300000e+00","-2.000000e-01","-1.400000e+00","-9.100000e+00"," 1.750000e+01"," 1.940000e+01"," 1.600000e+01","-1.050000e+01"," 1.041702e+02"," 8.302270e+01"," 1.369200e+00","-1.901542e-01"," 1.167406e-01","-7.642358e+00"," 9.205856e-01"," 6.342495e-02"," 3.842676e-01"," 2.012747e-01"," 2.538606e+00","-6.850026e-01"," 2.017485e-01"," 1.241191e+00"," 4.651388e+00"," 4.815540e-01","-1.375421e+00"," 1.076079e-02","-9.715243e-01"," 1.728235e-01","-2.409639e-01"," 3.542302e+00","-1.532718e+00"," 1.247140e-01","-6.637949e-01","-1.446783e-01","-9.638038e-02","-2.000000e-01"," 1.000000e-01","-7.600000e+00"," 9.000000e-01","-7.000000e-01"," 1.000000e-01"," 1.200000e+00"," 3.000000e-01","-1.300000e+00"," 0.000000e+00","-8.000000e-01"," 1.000000e-01"," 3.500000e+00","-8.000000e-01","-2.000000e-01","-3.000000e-01","-1.450000e+01","-2.850000e+01"," 3.240000e+01"," 1.017200e+00"," 3.442900e+00"," 6.590000e-01"," 3.470000e+02"," 1.065000e+03"," 1.412000e+03"," 2.868300e+03"," 1.023264e+02"," 1.006139e+02"," 9.917720e+01"," 7.806925e+01"," 2.246040e+05"," 1.021906e+02"," 1.004913e+02"," 3.010000e+01"," 8.300000e+00"," 1.030000e+01"," 1.008065e+00"," 1.400488e+02"," 1.199883e+00"," 9.290774e+01"," 8.719073e+01"," 1.068500e+02"," 2.275638e+00"," 9.532079e+01"," 1.048552e+01"," 0.000000e+00"," 2.830125e+00"," 4.355463e+01"," 5.528751e+01","-1.173288e+01"," 3.500000e+00"," 2.400000e+00"," 1.400000e+00"," 9.679100e+02"," 8.917000e+01"," 3.440000e+00"," 2.062301e+00"," 9.181880e+01"," 8.066667e+01"," 2.910000e+11"," 9.552667e+01"
"X2011M02","-1.040000e+01","-1.480000e+01","-5.000000e-01","-2.910000e+01","-2.220000e+01","-3.000000e-01"," 2.500000e+00","-1.300000e+00","-2.300000e+00","-2.800000e+00"," 6.000000e+00"," 3.000000e-01"," 3.200000e+00"," 4.000000e-01","-1.450000e+01"," 1.570000e+01"," 2.380000e+01"," 2.140000e+01","-1.220000e+01"," 1.045393e+02"," 8.123009e+01"," 1.383400e+00"," 3.386960e-01"," 1.166045e-02","-1.946998e+00"," 4.505990e-01"," 2.007184e-01"," 4.728665e-01"," 3.236246e-01"," 8.328580e-01"," 3.971157e-01","-5.752637e-02"," 7.688312e-01"," 1.312142e+00"," 1.795143e+00"," 7.926156e-01"," 4.303852e-02"," 1.849346e+00"," 3.019193e-01"," 4.725898e-01"," 1.062985e+00"," 2.993414e-02"," 2.528408e-01"," 4.306737e-01"," 8.462555e-01"," 7.396291e-01"," 3.000000e-01"," 0.000000e+00","-2.100000e+00"," 5.000000e-01"," 4.000000e-01","-1.000000e-01"," 8.000000e-01"," 1.700000e+00"," 8.000000e-01"," 0.000000e+00"," 1.800000e+00"," 2.000000e-01"," 1.000000e+00"," 5.000000e-01"," 8.000000e-01"," 5.000000e-01","-1.500000e+01","-2.980000e+01"," 3.820000e+01"," 1.086700e+00"," 3.603300e+00"," 7.071000e-01"," 3.440000e+02"," 1.047000e+03"," 1.391000e+03"," 2.835600e+03"," 1.023885e+02"," 1.004049e+02"," 9.935232e+01"," 8.027084e+01"," 2.146900e+05"," 1.022671e+02"," 1.006442e+02"," 2.980000e+01"," 8.100000e+00"," 1.010000e+01"," 6.986028e-01"," 1.193890e+02"," 3.373819e-01"," 1.021085e+02"," 9.370078e+01"," 1.078800e+02"," 9.150453e-01"," 1.011308e+02","-4.413991e+00"," 1.102536e+00"," 2.820058e+00"," 4.711328e+01"," 5.786903e+01","-1.075575e+01"," 3.100000e+00"," 2.500000e+00"," 1.600000e+00"," 1.021580e+03"," 8.858000e+01"," 3.600000e+00"," 2.123557e+00"," 9.215686e+01"," 8.103333e+01"," 2.910000e+11"," 9.462333e+01"
"X2011M03","-8.100000e+00","-1.560000e+01","-1.200000e+00","-3.000000e+01","-1.860000e+01","-1.200000e+00","-4.500000e+00","-5.700000e+00","-3.800000e+00","-7.100000e+00"," 1.150000e+01"," 4.700000e+00"," 5.200000e+00"," 2.100000e+00","-4.200000e+00"," 2.030000e+01"," 2.400000e+01"," 2.750000e+01","-4.900000e+00"," 1.053746e+02"," 7.915735e+01"," 1.420700e+00"," 9.282700e-01"," 6.995453e-02"," 7.777165e+00"," 5.798687e-01"," 2.108593e-01"," 3.361721e-01"," 1.223582e-01"," 1.323829e+00"," 7.494535e-01"," 1.247122e-01"," 7.423446e-01"," 3.465888e+00","-2.314076e-01"," 1.094963e-01"," 0.000000e+00"," 2.325066e-01"," 5.805203e-01"," 8.153026e-01"," 2.354870e+00"," 1.256858e+00"," 2.349124e-01"," 6.175665e-01"," 2.079986e-01"," 2.128112e-01"," 9.000000e-01"," 1.000000e-01"," 7.800000e+00"," 6.000000e-01"," 8.000000e-01"," 2.000000e-01"," 7.000000e-01","-3.000000e-01"," 1.000000e-01"," 0.000000e+00"," 2.000000e-01"," 7.000000e-01"," 2.300000e+00"," 7.000000e-01"," 2.000000e-01"," 9.000000e-01","-1.580000e+01","-3.320000e+01"," 3.990000e+01"," 1.175500e+00"," 3.609600e+00"," 6.587000e-01"," 3.400000e+02"," 1.012000e+03"," 1.352000e+03"," 2.711200e+03"," 1.023542e+02"," 1.002022e+02"," 9.953054e+01"," 7.771714e+01"," 2.050510e+05"," 1.022226e+02"," 1.007420e+02"," 2.840000e+01"," 7.700000e+00"," 9.600000e+00"," 9.910803e-01"," 1.174190e+02","-1.248919e+00"," 1.240103e+02"," 1.143410e+02"," 1.224200e+02","-1.364895e+00"," 1.153210e+02","-4.489729e+00","-4.362050e-01","-3.181359e+00"," 5.691267e+01"," 6.795216e+01","-1.103950e+01"," 3.000000e+00"," 2.600000e+00"," 1.800000e+00"," 1.014020e+03"," 1.028600e+02"," 3.610000e+00"," 2.184814e+00"," 9.249493e+01"," 8.140000e+01"," 2.920000e+11"," 9.372000e+01"
